Headlines,Fecha,traduccion,xlmr_positive,xlmr_neutral,xlmr_negative,finance-sentiment-es_positive,finance-sentiment-es_neutral,finance-sentiment-es_negative,mbert_oneStars,mbert_twoStars,mbert_threeStars,mbert_fourStars,mbert_fiveStars,finbert_positive,finbert_neutral,finbert_negative,pysentimiento_positive,pysentimiento_neutral,pysentimiento_negative
sabadell estrena estrategia en fondos para potenciar las ventas,2024-02-15,sabadell launches strategy in funds to boost sales,0.6437631845474243,0.3425556421279907,0.013681202195584774,0.0008688867092132568,0.9991182684898376,1.2910813893540762e-05,0.02844018116593361,0.03740517422556877,0.1399541199207306,0.399424284696579,0.39477622509002686,0.9999070167541504,8.028411684790626e-05,1.2617178072105162e-05,0.3566835820674896,0.558992326259613,0.08432411402463913
puig completa el pool bancario para salir a bolsa antes de verano,2024-02-14,puig completes the banking pool to go to the stock exchange before summer,0.21826638281345367,0.6776353716850281,0.10409825295209885,1.1401573829061817e-05,0.9999804496765137,8.053782948991284e-06,0.017053090035915375,0.02712930180132389,0.14015431702136993,0.42218396067619324,0.3934793174266815,5.212683262811879e-08,0.9999967813491821,3.2724396987759974e-06,0.15748144686222076,0.7948650121688843,0.047653526067733765
"cien inversores de todo el mundo
se apoderan de la bolsa en espana",2024-02-12,100 investors from all over the world take over the stock exchange in spain,0.055055949836969376,0.3809925615787506,0.5639515519142151,9.057123861566652e-06,0.9999794960021973,1.1453164916019887e-05,0.07589022070169449,0.041159506887197495,0.054377902299165726,0.1301245391368866,0.6984478235244751,4.274474576959619e-06,0.9999474287033081,4.822184928343631e-05,0.21058067679405212,0.5866228938102722,0.20279642939567566
la gran banca sobrepasa los 70000 millones de euros en creditos dudosos,2024-02-11,the big bank exceeds 70 billion euros in doubtful credits,0.098321832716465,0.4579956531524658,0.443682461977005,1.2829177649109624e-05,0.99997878074646,8.381609404750634e-06,0.608856737613678,0.25203660130500793,0.0945112556219101,0.023609165102243423,0.020986173301935196,8.599945431342348e-05,0.9994452595710754,0.00046868680510669947,0.01887337863445282,0.20292697846889496,0.7781996130943298
la banca espanola eleva un 12 su negocio de fondos de inversion,2024-02-09,spanish banking raises its investment fund business by 12,0.648293137550354,0.31017807126045227,0.04152876138687134,0.9999426603317261,2.8608779757632874e-05,2.8761014618794434e-05,0.32321739196777344,0.15907898545265198,0.22449417412281036,0.15495380759239197,0.13825568556785583,0.003728873562067747,0.9950323104858398,0.001238844357430935,0.1506291776895523,0.6017536520957947,0.24761712551116943
estas son las 30 empresas espanolas mas sostenibles segun el indice de sp,2024-02-08,these are the 30 most sustainable spanish companies according to the sp index,0.3773403763771057,0.5103994011878967,0.11226024478673935,0.02397669479250908,0.975980818271637,4.249187259119935e-05,0.0264581311494112,0.018549147993326187,0.04888947680592537,0.09576758742332458,0.8103356957435608,1.5393857211165596e-06,0.9999938011169434,4.678705408878159e-06,0.20784926414489746,0.6751124262809753,0.11703836172819138
sabadell se cae del nuevo contrato de servicios financieros de la generalitat valenciana,2024-02-05,sabadell falls from the new financial services contract of the generalitat valenciana,0.040793146938085556,0.40679866075515747,0.5524082183837891,4.4340515160001814e-05,0.0006503096665255725,0.9993053674697876,0.42500054836273193,0.2389475256204605,0.19420617818832397,0.08557197451591492,0.05627373978495598,1.6204674466280267e-05,0.9993017911911011,0.0006819869740866125,0.016834547743201256,0.14841338992118835,0.834752082824707
bbva se suma a santander y bankinter en la gestion de las cuentas de la agencia tributaria,2024-02-05,bbva joins santander and bankinter in the management of the accounts of the tax agency,0.09793104231357574,0.8674280047416687,0.03464094176888466,7.788527000229806e-06,0.9999834299087524,8.782150871411432e-06,0.15214742720127106,0.12496674805879593,0.22564223408699036,0.24187636375427246,0.255367249250412,1.202674638989265e-06,0.9999978542327881,9.83549057309574e-07,0.20522722601890564,0.6860401630401611,0.108732670545578
valores a precios atractivos para salir de pesca en bolsa,2024-02-03,values at attractive prices to go fishing on stock market,0.4926654100418091,0.48126572370529175,0.026068946346640587,2.3676164346397854e-05,0.9999668598175049,9.358654097013641e-06,0.0039694420993328094,0.006225340534001589,0.07882892340421677,0.42264050245285034,0.48833584785461426,0.99962317943573,0.00037643531686626375,4.010355212358263e-07,0.548812747001648,0.43688440322875977,0.014302893541753292
la banca pierde 338000 accionistas en 2023 en pleno rally bursatil,2024-02-03,bank loses 338000 shareholders in 2023 in full stock market rally,0.018635593354701996,0.19555853307247162,0.785805881023407,0.00013162661343812943,0.8179900050163269,0.18187834322452545,0.6725121736526489,0.22499555349349976,0.07607919722795486,0.01582522690296173,0.010587847791612148,2.719881376833655e-05,3.42875937349163e-05,0.9999384880065918,0.009314615279436111,0.1783597320318222,0.8123255968093872
sabadell suma 11 trimestres de capital record y santander se queda a las puertas,2024-02-03,sabadell adds 11 quarters of record capital and santander stays at the gates,0.2721143066883087,0.5186221599578857,0.20926344394683838,1.6912486898945644e-05,0.9999760389328003,7.011685738689266e-06,0.40778064727783203,0.2040412873029709,0.17642852663993835,0.10125686228275299,0.11049264669418335,0.9938129186630249,0.006088073365390301,9.905087063089013e-05,0.1946861892938614,0.6971347332000732,0.10817909985780716
bbva y santander brillan en europa frente al resto de la banca,2024-02-02,bbva and santander shine in europe in front of the rest of the banks,0.7076684236526489,0.2362040877342224,0.05612746626138687,0.9999125003814697,2.8240483516128734e-05,5.929705366725102e-05,0.04035160690546036,0.04175780341029167,0.09161510318517685,0.21792231500148773,0.6083531975746155,0.6998463869094849,0.2973422110080719,0.002811383455991745,0.3153245449066162,0.5734527707099915,0.11122264713048935
la gran banca espanola gano 26000 millones de euros en 2023 un 268 mas,2024-02-02,the large spanish bank won 26 billion euros in 2023 268 more,0.6010133028030396,0.30489733815193176,0.0940893292427063,8.536764653399587e-05,0.9999048709869385,9.741822395881172e-06,0.4296693801879883,0.18653620779514313,0.13786457479000092,0.0857965499162674,0.16013339161872864,0.0010611952748149633,0.9984577894210815,0.00048095884267240763,0.24226132035255432,0.6346848607063293,0.12305384874343872
caixabank cuatro en uno,2024-02-02,caixabank four in one,0.09464069455862045,0.8286937475204468,0.07666561007499695,1.8224483937956393e-05,0.9999693632125854,1.2344326933089178e-05,0.1513143926858902,0.09802339226007462,0.17258600890636444,0.2770225703716278,0.3010536730289459,4.3634824464788835e-07,0.9999663829803467,3.311086038593203e-05,0.0603942833840847,0.6527302861213684,0.2868753969669342
sabadell convence a los analista pese al castigo en bolsa,2024-02-01,sabadell convinces analysts despite bolsa punishment  global voices,0.40830546617507935,0.3634670376777649,0.22822755575180054,3.815941818174906e-05,0.9999499320983887,1.1956292837567162e-05,0.1668718010187149,0.13344994187355042,0.23843879997730255,0.2707846760749817,0.19045475125312805,0.0031219683587551117,0.97868812084198,0.018189992755651474,0.19215603172779083,0.5274913907051086,0.2803525924682617
sabadell culmina su maraton,2024-02-01,sabadell completes his marathon,0.38635942339897156,0.42572978138923645,0.187910795211792,8.734195034776349e-06,0.9999818801879883,9.41237340157386e-06,0.03880302235484123,0.03880878537893295,0.12122659385204315,0.3005194664001465,0.5006421208381653,1.2340807415966992e-06,0.9999955892562866,3.258232709413278e-06,0.22393086552619934,0.6566179394721985,0.11945118755102158
indra sabadell y ferrovial suben mas del 7 en un enero anodino para el ibex,2024-02-01,indra sabadell and ferrovial increase more than 7 in january anodino for the ibex,0.2700026035308838,0.5793300271034241,0.15066735446453094,0.9999434947967529,2.515491723897867e-05,3.136583836749196e-05,0.47504565119743347,0.20436221361160278,0.14848041534423828,0.0782380998134613,0.09387362003326416,0.012271889485418797,0.9861342310905457,0.0015938059659674764,0.03279174864292145,0.24896849691867828,0.7182397842407227
santander y bbva los menos afectados si sube el requerimiento de reservas minimas,2024-01-31,santander and bbva the least affected if the minimum reserve requirement is raised,0.023892594501376152,0.2031068056821823,0.7730005979537964,0.999079704284668,0.00020117376698181033,0.0007191304466687143,0.3159198462963104,0.2804863750934601,0.2664202153682709,0.09149286150932312,0.045680705457925797,0.00022058148169890046,0.9921180605888367,0.007661388721317053,0.0067121670581400394,0.1514945775270462,0.8417932987213135
por que festeja el mercado los resultados de bbva,2024-01-31,why does the market celebrate bbvas results,0.2467389553785324,0.4878579378128052,0.26540303230285645,1.8403143258183263e-05,0.9999697208404541,1.1873749826918356e-05,0.038000643253326416,0.042467840015888214,0.154391810297966,0.3369043171405792,0.4282354414463043,0.0010042052017524838,0.9233548641204834,0.07564091682434082,0.012455887161195278,0.2431897073984146,0.7443544268608093
el ibex recupera los 10000 puntos espoleado por las cuentas de bbva,2024-01-30,ibex recovers 10000 points spurred by bbva accounts,0.24987801909446716,0.684558093547821,0.06556388735771179,1.2631236131710466e-05,0.999980092048645,7.249733243952505e-06,0.11865399777889252,0.07599533349275589,0.13290467858314514,0.2407369613647461,0.43170902132987976,0.007350850384682417,0.9923128485679626,0.00033626207732595503,0.06155052408576012,0.5333437323570251,0.4051057696342468
caixabank santander sabadell e ibercaja captan el 30 del seguro,2024-01-30,caixabank santander sabadell and ibercaja collect 30 of the insurance,0.1194310113787651,0.8104082345962524,0.07016077637672424,7.345686299231602e-06,0.9999833106994629,9.309767847298644e-06,0.4234330654144287,0.1746029257774353,0.17916561663150787,0.10310409218072891,0.11969424784183502,3.004468226208701e-06,0.9998953342437744,0.00010170233872486278,0.06034871190786362,0.6127142310142517,0.32693707942962646
deutsche bank repite en el segundo cajon del podio de bonos,2024-01-30,deutsche bank repeats in the second box of the bonus podium,0.15951591730117798,0.6767787337303162,0.16370533406734467,8.354587407666259e-06,0.999982476234436,9.15290820557857e-06,0.5231829881668091,0.25029948353767395,0.14067381620407104,0.04850457236170769,0.03733915835618973,4.539924702839926e-06,0.9998767375946045,0.00011871247261296958,0.13291579484939575,0.7055177688598633,0.16156640648841858
caixabank aviva la guerra comercial y capta 3150 nominas al dia,2024-01-29,caixabank fuels the trade war and captures 3150 payrolls a day,0.24808555841445923,0.4516548812389374,0.30025947093963623,1.9025150322704576e-05,0.9999746084213257,6.305036549747456e-06,0.1390482485294342,0.04491304233670235,0.07168232649564743,0.14988498389720917,0.5944713950157166,5.416992507889518e-07,0.9999958276748657,3.5689608921529725e-06,0.098249152302742,0.5132718682289124,0.3884790539741516
10 valores para evitar sobresaltos,2024-01-27,10 values to avoid shocks,0.12803463637828827,0.5606809854507446,0.3112843334674835,1.3429171303869225e-05,0.9999762773513794,1.0289513738825917e-05,0.06879586726427078,0.05766114592552185,0.12113761156797409,0.22667069733142853,0.5257346630096436,0.00010882199421757832,0.9990431666374207,0.0008479177486151457,0.4070533812046051,0.5178408026695251,0.07510585337877274
que valores ganan con los tipos altos y cuales resurgiran cuando bajen,2024-01-26,what values they earn with the high rates and which ones will come back when they fall,0.0621849000453949,0.6375490427017212,0.3002660572528839,3.218778510927223e-05,0.9998559951782227,0.00011179992725374177,0.0678272545337677,0.17303025722503662,0.30746030807495117,0.25713032484054565,0.19455184042453766,1.977223519133986e-06,0.999808132648468,0.00018988625379279256,0.05710773542523384,0.8030538558959961,0.13983838260173798
el tjue abre la puerta a ampliar los plazos para reclamar los gastos hipotecarios,2024-01-25,euj opens the door to extending the deadlines for claiming mortgage expenses,0.4534825086593628,0.4936731159687042,0.05284438654780388,0.9685938954353333,0.03132418170571327,8.202869503293186e-05,0.16284839808940887,0.12320491671562195,0.1710621565580368,0.2683424651622772,0.27454209327697754,6.822216528235003e-05,0.9998644590377808,6.729012966388837e-05,0.11035791784524918,0.6713920831680298,0.21824990212917328
el ministro de economia inicia la primera ronda de contactos con los banqueros espanoles,2024-01-23,economy minister begins first round of contacts with spanish bankers,0.21341493725776672,0.7584694027900696,0.02811567485332489,7.431991434714291e-06,0.9999823570251465,1.0271222890878562e-05,0.1568860411643982,0.1563325971364975,0.2273210734128952,0.27495336532592773,0.18450689315795898,7.575615512678269e-08,0.9999982118606567,1.6408326928285533e-06,0.1490756869316101,0.8044536709785461,0.04647057130932808
los valores del ibex mas rentables por dividendo en 2024,2024-01-23,the most profitable ibex values per dividend in 2024,0.09804905205965042,0.7773730158805847,0.12457794696092606,0.9998553991317749,9.359676914755255e-05,5.099582631373778e-05,0.05340532958507538,0.05462667718529701,0.11008753627538681,0.2499721497297287,0.5319083333015442,0.9987185001373291,0.0012780107790604234,3.514351874400745e-06,0.18044306337833405,0.6900821328163147,0.12947480380535126
mutua madrilena lidera el salto en el seguro de coches y sanitas en salud,2024-01-19,mutua madrilena leads the jump in the insurance of cars and sanitas in health,0.5557554960250854,0.3934919834136963,0.05075255036354065,1.0386584108346142e-05,0.9999799728393555,9.694702384877019e-06,0.008633207529783249,0.010165601968765259,0.05510350316762924,0.3122837245464325,0.6138139963150024,0.7286390662193298,0.2712078392505646,0.0001531609450466931,0.29363977909088135,0.5778128504753113,0.12854740023612976
la devaluacion del peso argentino pasara factura a bbva y santander,2024-01-17,the devaluation of the argentine peso will pass bill to bbva and santander,0.013751531951129436,0.08747050166130066,0.8987779021263123,5.3203984862193465e-05,0.0005607327912002802,0.9993860721588135,0.6043210625648499,0.24765723943710327,0.0981142595410347,0.027711564674973488,0.02219587191939354,3.267725696787238e-05,0.02476731687784195,0.9751999974250793,0.007848528213799,0.09342727065086365,0.8987242579460144
sabadell coquetea con la base soporte del canal alcista,2024-01-17,sabadell flirts with the base support of the alcista channel,0.1390443593263626,0.7726412415504456,0.08831433951854706,9.521504398435354e-05,0.9998494386672974,5.525522283278406e-05,0.0920543372631073,0.09102091938257217,0.2039545178413391,0.33344224095344543,0.2795279622077942,3.317970367788803e-06,0.9999314546585083,6.52551170787774e-05,0.19144929945468903,0.6613982319831848,0.147152379155159
mdf el mayor family office de espana ficha un consejo top,2024-01-17,mdf the largest family office in spain signs a top board,0.7255878448486328,0.1717417985200882,0.10267041623592377,8.828335921862163e-06,0.999982476234436,8.700621037860401e-06,0.00994495116174221,0.00677884416654706,0.023554816842079163,0.1028401181101799,0.8568812608718872,1.4295233086158987e-05,0.9999350309371948,5.063592834630981e-05,0.7070226073265076,0.25069576501846313,0.042281609028577805
santander y bbva los bancos de europa que mas rentabilizan la subida de tipos,2024-01-16,santander and bbva the most profitable banks in europe,0.2956266403198242,0.5158213973045349,0.18855194747447968,0.00012497141142375767,0.9998668432235718,8.165589861164335e-06,0.03119491972029209,0.03190992400050163,0.07260933518409729,0.20342107117176056,0.6608647704124451,0.9998387098312378,0.00011731288395822048,4.397420343593694e-05,0.04322256147861481,0.16269224882125854,0.7940852046012878
la banca espanola elevara el beneficio anual a un record de 26000 millones,2024-01-15,the spanish bank will raise the annual profit to a record of 26 billion,0.6301721334457397,0.3197668194770813,0.05006105452775955,0.9999431371688843,2.6987299861502834e-05,2.9946808353997767e-05,0.34491798281669617,0.19486595690250397,0.1831902265548706,0.12450908124446869,0.15251682698726654,0.9995868802070618,0.00041142335976473987,1.6181687669813982e-06,0.11375389993190765,0.7319848537445068,0.1542612910270691
los valores del ibex 35 uno a uno potencial de subida y con alto dividendo,2024-01-13,the values of ibex 35 one by one rising potential and with high dividend,0.5613271594047546,0.4082241356372833,0.030448731034994125,0.9998786449432373,9.436193067813292e-05,2.6969741156790406e-05,0.010694555938243866,0.016927920281887054,0.07216870784759521,0.32634788751602173,0.5738608837127686,0.9909670948982239,0.009005158208310604,2.7776575734606013e-05,0.14866390824317932,0.559252142906189,0.29208388924598694
la audiencia nacional anula una multa de 91 millones de la cnmc a bbva santander sabadell y caixabank,2024-01-11,the national high court annuls a fine of 91 million cnmc to bbva santander sabadell and caixabank,0.03457583859562874,0.24901984632015228,0.7164043188095093,0.9999299049377441,2.1881616703467444e-05,4.8128291382454336e-05,0.7551512718200684,0.13662685453891754,0.06820489466190338,0.021197916939854622,0.018819039687514305,1.4991647731221747e-05,0.9821861982345581,0.017798801884055138,0.05032000690698624,0.37113988399505615,0.578540027141571
la banca se muestra firme en bolsa a cuenta de los tipos,2024-01-04,the bank is firmly on the stock exchange on account of the types,0.15190674364566803,0.7575488686561584,0.09054434299468994,0.999920129776001,4.7910296416375786e-05,3.194528471794911e-05,0.036730069667100906,0.06353810429573059,0.25289011001586914,0.3998335599899292,0.24700815975666046,1.2078565703177446e-07,0.9999985694885254,1.2715559023490641e-06,0.30053430795669556,0.616500973701477,0.08296462893486023
sabadell planta cara a caixabank y bbva en la financiacion al capital riesgo,2024-01-03,sabadell faces caixabank and bbva in the financing of venture capital,0.26222318410873413,0.6124865412712097,0.12529022991657257,7.864930012146942e-06,0.9999834299087524,8.731292837182991e-06,0.12141242623329163,0.10529424995183945,0.18680112063884735,0.28984954953193665,0.2966426908969879,8.846349373925477e-06,0.9993079900741577,0.0006831932114437222,0.053987644612789154,0.4636950194835663,0.4823172986507416
once valores del ibex se disparan mas del 30,2023-12-30,eleven ibex values are triggered more than 30,0.056495551019907,0.4611624479293823,0.4823419749736786,0.9508370757102966,0.04907820001244545,8.461823017569259e-05,0.6439343690872192,0.2342768758535385,0.0949999988079071,0.015570570714771748,0.011218174360692501,2.1353216652642004e-06,0.9999847412109375,1.3115816727804486e-05,0.012362630106508732,0.13842348754405975,0.8492138981819153
los bancos del ibex aumentan su capitalizacion en 27000 millones de euros en 2023,2023-12-29,the banks of the ibex increase their capitalization by 27 billion euros in 2023,0.5621719360351562,0.4009775221347809,0.03685054928064346,0.999940037727356,3.2932472095126286e-05,2.7000580303138122e-05,0.39333152770996094,0.20194536447525024,0.16942720115184784,0.1108856126666069,0.12441035360097885,0.011202557012438774,0.9887939095497131,3.5707839742826764e-06,0.10802822560071945,0.5622208118438721,0.3297509253025055
sabadell blinda el dividendo y los bonus con el mayor escudo entre los grandes,2023-12-29,sabadell shields the dividend and bonuses with the largest shield among the big ones,0.7113423347473145,0.2319522649049759,0.056705377995967865,9.552372830512468e-06,0.9999823570251465,8.146083928295411e-06,0.007287248503416777,0.00905272550880909,0.036932315677404404,0.22081345319747925,0.7259142994880676,0.0003253085014875978,0.9991766810417175,0.0004979593795724213,0.2117471545934677,0.574699342250824,0.21355345845222473
el ahorro familiar en depositos sube 5300 millones,2023-12-29,family savings in deposits go up 53 billion,0.6379402279853821,0.318549245595932,0.04351050406694412,0.9999432563781738,2.5955021556001157e-05,3.080337046412751e-05,0.32432255148887634,0.21782377362251282,0.17262518405914307,0.12555018067359924,0.15967832505702972,0.0308520644903183,0.9689491987228394,0.00019867690571118146,0.08873912692070007,0.7794181704521179,0.13184277713298798
ercros pacta con la banca una refinanciacion de 217 millones,2023-12-28,ercros agrees with the bank a refinancing of 217 million,0.2826426923274994,0.655092716217041,0.062264613807201385,8.544955562683754e-06,0.9999831914901733,8.243804586527403e-06,0.45668989419937134,0.1697702258825302,0.16180750727653503,0.10831162333488464,0.10342084616422653,8.127624823828228e-06,0.9998718500137329,0.0001200038313982077,0.13035987317562103,0.6486939787864685,0.22094620764255524
planes de pensiones caser renta 4 y caixabank gestionan los mas rentables,2023-12-27,pension plans caser renta 4 and caixabank manage the most profitable,0.11361829191446304,0.7289828658103943,0.15739886462688446,2.3315727958106436e-05,0.9999688863754272,7.732153790129814e-06,0.047865357249975204,0.05390441417694092,0.15895293653011322,0.31236159801483154,0.4269156754016876,0.9999939203262329,2.1652599571098108e-06,3.941845989174908e-06,0.12846393883228302,0.6931565403938293,0.17837947607040405
los bancos se preparan para un nuevo cambio de ciclo en 2024,2023-12-26,banks prepare for a new cycle change in 2024,0.3098801374435425,0.657358705997467,0.03276117891073227,7.770659976813477e-06,0.9999822378158569,9.991961633204482e-06,0.038338351994752884,0.06612174957990646,0.20313474535942078,0.40790867805480957,0.2844964563846588,1.355731365038082e-05,0.9999316930770874,5.467001028591767e-05,0.08512784540653229,0.7481815218925476,0.16669069230556488
cerca de 1400 banqueros tienen topes al bonus en espana,2023-12-26,nearly 1400 bankers have bonus caps in spain,0.5425951480865479,0.375275582075119,0.08212928473949432,9.116154615185224e-06,0.9999833106994629,7.570895832031965e-06,0.08907812833786011,0.07075812667608261,0.1361086517572403,0.23891709744930267,0.4651380181312561,2.5570955131115625e-07,0.9999803304672241,1.9469393009785563e-05,0.09136728942394257,0.7398616075515747,0.16877111792564392
acciona compra a macquarie la primera planta waste to energy de australia gracias a la banca,2023-12-26,acciona buys from macquarie australias first waste to energy plant thanks to banking,0.3835066258907318,0.4959581196308136,0.12053526192903519,2.1712550733354874e-05,0.9999725818634033,5.722069545299746e-06,0.30934375524520874,0.15415902435779572,0.14906033873558044,0.15284788608551025,0.23458907008171082,0.12975727021694183,0.8698731064796448,0.00036971329245716333,0.2734968662261963,0.5887194871902466,0.13778363168239594
la banca refrenda su apuesta por las cuentas y frena los depositos,2023-12-24,bank endorses its bet on accounts and slows down deposits,0.07763111591339111,0.44677722454071045,0.47559162974357605,8.327814612130169e-06,0.9999827146530151,8.974336196843069e-06,0.02386648952960968,0.022827407345175743,0.10313121974468231,0.39892879128456116,0.45124608278274536,0.0013389812083914876,0.9573590755462646,0.04130204766988754,0.02674192562699318,0.25711867213249207,0.7161393761634827
los bancos espanoles han alcanzado su maximo de rentabilidad este ano segun scope ratings,2023-12-20,spanish banks have reached their maximum profitability this year according to scope ratings,0.45855334401130676,0.45240798592567444,0.08903868496417999,0.9999394416809082,2.842278809112031e-05,3.222638042643666e-05,0.04643557593226433,0.04046425595879555,0.10452646762132645,0.22194541990756989,0.5866283178329468,0.01855560392141342,0.9789343476295471,0.0025100947823375463,0.13984371721744537,0.7493380308151245,0.11081825196743011
caixabank deteriora su aspecto tras perder la directriz alcista,2023-12-20,caixabank deteriorates its appearance after losing the bullish guideline,0.011545171961188316,0.08034756034612656,0.9081072211265564,5.974266241537407e-05,5.592034722212702e-05,0.9998843669891357,0.29063934087753296,0.460984468460083,0.2195517122745514,0.02311897464096546,0.005705501418560743,1.9665114905365044e-06,4.0442213844471553e-07,0.999997615814209,0.00916870404034853,0.1233888640999794,0.8674424290657043
valores del ibex lideres por dividendo y blindados por los analistas,2023-12-20,ibex values led by dividend and shielded by analysts,0.06948282569646835,0.6820361614227295,0.24848106503486633,7.896048373368103e-06,0.9999830722808838,9.039544238476083e-06,0.10970960557460785,0.09629721194505692,0.1504817008972168,0.2396550327539444,0.403856486082077,1.5591631097322534e-07,0.9999960660934448,3.763970653380966e-06,0.038547202944755554,0.353860080242157,0.607592761516571
santander bbva caixabank y sabadell enfilan el record en financiacion verde,2023-12-20,santander bbva caixabank and sabadell mark the record in green financing,0.476130872964859,0.3867098093032837,0.1371593475341797,1.2244424397067633e-05,0.9999810457229614,6.6973589127883315e-06,0.09033634513616562,0.055756937712430954,0.12268956005573273,0.20959261059761047,0.5216245055198669,0.9892928600311279,0.010640383698046207,6.678866338916123e-05,0.18098628520965576,0.6248008608818054,0.1942128837108612
santander y caixabank llevan las emisiones de la banca a maximos de 13 anos,2023-12-20,santander and caixabank bring bank issues to maximum 13 years,0.06034497916698456,0.6433501243591309,0.29630494117736816,7.1202262006409e-06,0.9999831914901733,9.596802556188777e-06,0.19975779950618744,0.10357213765382767,0.16026511788368225,0.20814961194992065,0.3282553553581238,1.2443591685951105e-06,0.9998823404312134,0.00011640713637461886,0.03232140094041824,0.327048122882843,0.6406304836273193
bbva santander y los bancos europeos se refuerzan ante el ultimo zarpazo de basilea,2023-12-19,bbva santander and european banks reinforce themselves before the last start of basel,0.0574561171233654,0.2559995651245117,0.6865442991256714,0.9752065539360046,0.024714112281799316,7.926044054329395e-05,0.3801898956298828,0.1875952184200287,0.18030092120170593,0.1283852905035019,0.12352867424488068,5.125257666804828e-05,0.9999022483825684,4.6448622015304863e-05,0.1494581550359726,0.5909613370895386,0.2595805525779724
enagas lider por dividendo del ibex pagara el dia 22,2023-12-19,enagas leader by dividend of the ibex will pay on the 22nd,0.1366552859544754,0.774682343006134,0.08866234868764877,7.995568921614904e-06,0.9999825954437256,9.446488547837362e-06,0.48231175541877747,0.14988358318805695,0.1472102850675583,0.08725006133317947,0.13334432244300842,1.8031602166956873e-06,0.999997615814209,5.820375577059167e-07,0.042228925973176956,0.6556259989738464,0.3021450638771057
zurich axa y generali ganan peso en espana por la subida de tipos y las compras,2023-12-18,zurich axa and generali gain weight in spain by the rise of rates and purchases,0.2840353548526764,0.5417536497116089,0.17421095073223114,1.11309627754963e-05,0.9999799728393555,8.940466614149045e-06,0.07645820826292038,0.11261282861232758,0.16343945264816284,0.26161423325538635,0.38587531447410583,0.005291358567774296,0.9059776067733765,0.08873104304075241,0.07701349258422852,0.4934976398944855,0.4294888377189636
donde invertir en 2024,2023-12-16,where to invest in 2024,0.15001995861530304,0.7881407737731934,0.06183931231498718,1.30587795865722e-05,0.9999780654907227,8.857922694005538e-06,0.19167876243591309,0.10904472321271896,0.15843719244003296,0.1980779767036438,0.3427613377571106,3.2794225717225345e-06,0.9999748468399048,2.185715493396856e-05,0.05663183704018593,0.8836526870727539,0.059715449810028076
alantra se estrena en la venta de activos toxicos musicales,2023-12-15,alantra premieres in the sale of musical toxic assets,0.2042148858308792,0.7785024642944336,0.017282668501138687,7.291051588254049e-06,0.9999831914901733,9.552662049827632e-06,0.38498029112815857,0.2522817552089691,0.16671444475650787,0.10962311923503876,0.08640040457248688,6.331543318083277e-06,0.9991357922554016,0.0008578874403610826,0.06520602107048035,0.7311182618141174,0.20367571711540222
la banca privada afianza su crecimiento en un contexto desafiante,2023-12-14,private banking strengthens its growth in a challenging context,0.7815616726875305,0.19190341234207153,0.026534920558333397,0.9999420642852783,2.781747934932355e-05,3.0182116461219266e-05,0.25204288959503174,0.26489824056625366,0.19065839052200317,0.15500207245349884,0.1373983770608902,1.0,4.0016487901084474e-09,9.499462549911186e-09,0.018290309235453606,0.19863596558570862,0.7830737829208374
dos firmas pujan por la unidad productiva de party fiesta,2023-12-13,two firms bid for party fiestas productive unit,0.6340875625610352,0.33234840631484985,0.03356398642063141,1.5129807252378669e-05,0.9999778270721436,7.042780907795532e-06,0.35016778111457825,0.3165718615055084,0.19314569234848022,0.08577746897935867,0.05433719605207443,2.2606897687182936e-07,0.9999501705169678,4.955363692715764e-05,0.28267669677734375,0.6866208910942078,0.030702458694577217
el hedge de steve cohen sube a maximos sus posiciones cortas en bankinter,2023-12-13,steve cohens hedge peaks his short positions in bankinter,0.21980349719524384,0.50388503074646,0.2763115167617798,0.9998698234558105,0.00010529934661462903,2.49270633503329e-05,0.2886394262313843,0.3108152747154236,0.2013837695121765,0.10351325571537018,0.09564825892448425,3.3066359605982143e-07,0.9998594522476196,0.00014015733904670924,0.1958923190832138,0.6377500295639038,0.16635771095752716
andbank ficha 8 banqueros privados para crecer en espana,2023-12-13,andbank sheet 8 private bankers to grow in spain,0.3947347402572632,0.5622141361236572,0.0430510938167572,1.1968183571298141e-05,0.9999808073043823,7.223787633847678e-06,0.49908876419067383,0.15444661676883698,0.13764514029026031,0.0974886566400528,0.11133085191249847,0.9691532850265503,0.030835164710879326,1.1525437912496272e-05,0.2158544808626175,0.6673046946525574,0.11684081703424454
dieciseis empresas espanolas en el nuevo dow jones de sostenibilidad,2023-12-10,sixteen spanish companies in the new dow jones sustainability,0.13835421204566956,0.735558271408081,0.12608754634857178,0.010212786495685577,0.9897454380989075,4.176895890850574e-05,0.060978103429079056,0.0553976446390152,0.10157042741775513,0.23511122167110443,0.5469426512718201,1.1045123073927243e-06,0.999962568283081,3.632956213550642e-05,0.2848064601421356,0.5597208738327026,0.1554727852344513
la receta de los fondos estrella espanoles para batir al ibex,2023-12-09,the recipe of the spanish star backgrounds to beat the ibex,0.23973298072814941,0.591933012008667,0.1683340221643448,1.12175039248541e-05,0.9999808073043823,7.99859844846651e-06,0.060526199638843536,0.05162689834833145,0.1303529292345047,0.31307321786880493,0.44442081451416016,0.20509271323680878,0.7946513891220093,0.0002558352134656161,0.13191606104373932,0.7343296408653259,0.13375429809093475
